NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_8,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,450,100,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0.0028508826657200567,2.416146815731501e-4,0.40361231554719373
-887980610533e7,78133302,0,1,0,0,0,0,0,0,0,1,0,0,3040,100,39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0.007611902575553959,5.36563789360805e-4,0.48776772210812913
-886676045667e7,3586696,0,0,0,0,0,1,1,0,0,0,0,0,290,100,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0.0010398016313857565,8.602628951374043e-4,0.416651545160934
-876322753681e7,80118817,0,0,0,0,1,0,0,0,0,0,1,0,470,100,50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,-0.02129748189090032,6.58383704353615e-4,0.5614321582771155
-875507827006e7,80117050,0,0,1,0,0,0,0,0,0,0,1,0,440,90,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.020226596032066946,8.42701173928332e-4,0.43882969896794494
-8.7271887025999995e+018,3595416.5,0,0,1,0,0,0,1,0,0,0,0,0,3860,100,37,0.2857143,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,-0.010086746420034301,7.054333485120711e-4,0.3457655129583439
-870306807536e7,78136307,0,1,0,0,0,0,0,0,0,1,0,0,1310,100,41,0.14285715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0.024731642648548016,0.0010778318806092446,0.46333203932081585
-869948772703e7,42124966,0,0,0,1,0,0,0,0,1,0,0,0,440,100,59,0.2857143,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,-0.014282352286857822,3.039118543795661e-4,0.3506588996007814
-863807826182e7,80118831,0,0,0,0,1,0,0,0,0,0,1,0,730,70,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,-0.011898741182320281,2.0207728147916956e-4,0.48107248309968254
-862495702462e7,10463191.5,0,1,0,0,0,0,0,0,0,0,0,1,2615,100,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,-1.481826550992348e-4,1.548121960707922e-4,0.36778419779434957
-862202788211e7,42125177.5,0,0,0,0,0,1,0,0,1,0,0,0,3850,95,62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.0010809291886170918,2.77572862814905e-4,0.4092963436602181
-8.5667613907599995e+018,80116972,1,0,0,0,0,0,0,0,0,0,1,0,1060,100,25,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,-0.0027970651218414133,2.60599578408222e-4,0.434734380021894
-852933167677e7,5524106,0,0,0,0,0,1,0,1,0,0,0,0,3500,95,48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.01019661000825164,9.684183956031317e-4,0.46876141799485566
-848585346992e7,80116886,0,0,0,1,0,0,0,0,0,0,1,0,2e3,100,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1.239847254369974e-4,2.9190020972541227e-4,0.518008983540775
-847109820046e7,10463861,0,0,0,0,1,0,0,0,0,0,0,1,800,80,25,0.14285715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,-0.006399345620272285,4.6570641463100155e-4,0.3696027852779873
-844605529017e7,80117604,0,0,1,0,0,0,0,0,0,0,1,0,430,100,24,0.2857143,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.016844663058193095,7.446355050692417e-4,0.5927772107474729
-843613528974e7,80117229.5,0,0,0,1,0,0,0,0,0,0,1,0,640,100,59,0.85714287,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-0.0012336201303577428,0.0010700817663086162,0.5121623949607343
-84162627124e8,80119076,0,0,1,0,0,0,0,0,0,0,1,0,440,90,43,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,-0.028494002488888632,0.0016757613781725083,0.511147713074887
-837534911153e7,3591950,0,0,0,0,1,0,1,0,0,0,0,0,460,70,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.03132455073493826,6.782008780197744e-4,0.31067869167471174
-832936764946e7,80118493,0,0,0,1,0,0,0,0,0,0,1,0,880,100,43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.002289237544745638,4.741477988590006e-4,0.5784148481120899
-832408207975e7,80118097,0,1,0,0,0,0,0,0,0,0,1,0,1350,100,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,2.424119460269721e-4,5.221094839630721e-4,0.536634115258541
-8.2972163691599995e+018,78134608.5,1,0,0,0,0,0,0,0,0,1,0,0,2350,75,42,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0.002475026836801689,3.9933596011526427e-4,0.4462969745135958
-826140802688e7,10462501,0,0,0,0,1,0,0,0,0,0,0,1,2500,100,53,0.14285715,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,-0.009603036615458936,1.7368933216140757e-4,0.35992408339286114
-824291165954e7,10463579,0,1,0,0,0,0,0,0,0,0,0,1,5500,100,53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.006271694840250885,4.641994464005901e-4,0.40602284860556054
-823485362889e7,42126569,0,0,0,0,1,0,0,0,1,0,0,0,330,100,55,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,-0.010287815626525209,7.109925681774737e-4,0.3350418574302903
-821801480267e7,78133137.5,0,0,0,1,0,0,0,0,0,1,0,0,1030,100,28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.02388399978180111,6.484640109012081e-4,0.4741655220392227
-820813963544e7,42125108.5,0,0,1,0,0,0,0,0,1,0,0,0,2090,100,45,0.2857143,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0.004832642609239282,6.280419593973828e-4,0.34475376044335
-807029717627e7,78134187,0,0,0,0,0,1,0,0,0,1,0,0,3636.6666666666665,100,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.021846839821021587,4.6852191951323444e-4,0.4973029078817172
-806766402137e7,78133609,0,1,0,0,0,0,0,0,0,1,0,0,2510,100,56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.007141468703316452,6.772512100163119e-4,0.43894370164294066
-802124024141e7,78134291.5,0,0,1,0,0,0,0,0,0,1,0,0,2185,100,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.0015722884190688745,1.8298482012409786e-4,0.4166586311366803
-798658895888e7,10463845,0,0,0,1,0,0,0,0,0,0,0,1,330,100,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,-0.010937783116665996,7.447052056459756e-4,0.445562537567386
-798001239887e7,3594123,0,0,0,0,1,0,1,0,0,0,0,0,1140,100,47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.004676148796152547,6.290220630700009e-4,0.3049359490325361
-7.9429173111600005e+018,78136131,0,1,0,0,0,0,0,0,0,1,0,0,1510,100,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0.010730705765951505,4.836338221012498e-4,0.5179127479405028
-7.9198838352399995e+018,78134399,0,0,0,0,0,1,0,0,0,1,0,0,1280,100,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.03535791458635666,6.131238969724446e-4,0.4477968488748035
-786008894827e7,42124526,0,1,0,0,0,0,0,0,1,0,0,0,2130,50,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0.007734590853428995,1.4805591860521267e-4,0.3286375030820943
-784767247664e7,80117465,0,0,0,0,1,0,0,0,0,0,1,0,1200,100,54,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,-0.002784911273683415,1.4414551126135057e-4,0.4964707507256708
-779478748521e7,42125372.5,0,1,0,0,0,0,0,0,1,0,0,0,4565,90,44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.006932648256872402,3.0688412969219806e-4,0.3631771508238419
-776104540894e7,78133641,0,1,0,0,0,0,0,0,0,1,0,0,1720,0,32,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0.02145884460494587,6.331284261771413e-4,0.47418400482091705
-774778591921e7,78136042,0,0,0,1,0,0,0,0,0,1,0,0,150,100,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.005862105232714886,7.688501964228972e-4,0.4498808349228074
-763785527751e7,80117687,0,0,0,0,0,1,0,0,0,0,1,0,1726.6666666666667,100,39,0.5714286,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0.017023515727747525,6.749001419689607e-4,0.6306091426172326
-762382285289e7,42125170,0,0,0,0,0,1,0,0,1,0,0,0,2e3,100,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.021564354530956717,4.3227357682810996e-4,0.42993806770582466
-761416542296e7,10462072,0,0,0,0,1,0,0,0,0,0,0,1,2590,100,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,-0.004528234284657316,8.149717416674121e-4,0.3103386181541073
-760758888563e7,78134211.5,0,0,0,0,0,1,0,0,0,1,0,0,860,80,47,0.5714286,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0.008169936151566477,5.44239860933639e-4,0.4401403707568437
-756564202483e7,3594294,0,0,0,0,1,0,1,0,0,0,0,0,2810,90,52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,-0.003390032995387532,2.9251270085184e-4,0.31718300611649214
-747377834851e7,80117729,1,0,0,0,0,0,0,0,0,0,1,0,330,90,47,0.14285715,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-0.00593687088135736,0.0011580696404531643,0.3255126971600118
-746889877976e7,10463417.333333334,0,1,0,0,0,0,0,0,0,0,0,1,1176.6666666666667,100,28,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,-0.010204309941606924,5.297806183876294e-4,0.47751586735036566
-745146593841e7,42123515,0,0,0,1,0,0,0,0,1,0,0,0,230,100,43,0.5714286,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.010721458063692695,2.0423664528376124e-4,0.3993765039440491
-745002269265e7,80116992,1,0,0,0,0,0,0,0,0,0,1,0,1830,100,18,0.85714287,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,-0.0022046982556828323,2.987331691461552e-4,0.41160788155043276
-739863003457e7,78134289.5,0,0,1,0,0,0,0,0,0,1,0,0,1110,70,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0014331873215362736,0.0014814644768770856,0.43502145362517775
-738951045241e7,78132739,0,0,0,0,0,1,0,0,0,1,0,0,950,100,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0.034918864548836935,5.756228679422951e-4,0.4111948425672279
-737829808685e7,78134514,0,0,0,1,0,0,0,0,0,1,0,0,1060,100,31,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0.010230393074460347,0.0010471526351946304,0.44338491334739577
-737011200592e7,78134164,0,0,0,0,1,0,0,0,0,1,0,0,340,90,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,-0.003359496669550723,2.38077812734719e-4,0.4269386494862578
-733763515741e7,78132932,0,0,0,0,0,1,0,0,0,1,0,0,4200,100,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0.0172513008756509,1.87864171099032e-4,0.47798923128733745
-733619263631e7,10463185,0,1,0,0,0,0,0,0,0,0,0,1,1430,100,51,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.00848657026822254,2.678722216509409e-4,0.38246404780510534
-733155700214e7,80118864,0,0,0,0,0,1,0,0,0,0,1,0,2070,100,31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.01797784934828402,2.443548026338729e-4,0.5840374458906396
-732666810301e7,10463215,0,0,0,1,0,0,0,0,0,0,0,1,1830,100,63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.016308041745742848,2.487189406980559e-4,0.34673857595455465
-732598510121e7,78134390.5,0,0,0,0,0,1,0,0,0,1,0,0,985,20,55,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.012031074313470471,0.0015445376344255452,0.42533928340203003
-73027496579e8,3594117,0,0,0,0,1,0,1,0,0,0,0,0,1620,100,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.001003403190547559,0.0011926407200840456,0.3296899148265862
-730082986786e7,80118495,0,0,0,1,0,0,0,0,0,0,1,0,1030,100,24,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.0014237693680014011,1.6307311297556962e-4,0.4988028155717028
-723036903523e7,10463525.5,0,0,0,1,0,0,0,0,0,0,0,1,1205,100,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.005022084232682904,3.9208329721384955e-4,0.32572285380641314
-722954526655e7,80118464,0,0,0,1,0,0,0,0,0,0,1,0,940,90,48,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.0017310058792526612,7.88045224528139e-4,0.4940765537464854
-721126800273e7,80116884,0,0,0,1,0,0,0,0,0,0,1,0,590,0,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,-0.012947939934567488,7.526967017218267e-4,0.5503515801270078
-718647252784e7,80117239,0,0,0,1,0,0,0,0,0,0,1,0,130,100,55,0.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,-0.016177927524656195,5.918182632101416e-4,0.49437286469347613
-705447274978e7,80119058,0,1,0,0,0,0,0,0,0,0,1,0,1420,100,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.0027066887470666634,2.4479250989935047e-4,0.5008617240969033
-702996763928e7,80117722,1,0,0,0,0,0,0,0,0,0,1,0,1550,80,43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,-0.007817411042582666,8.626173821379584e-4,0.3094048708898823
-698411831071e7,78133902,0,0,0,1,0,0,0,0,0,1,0,0,1710,100,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.02079224759681275,6.504406703810098e-4,0.4287639374481737
-692656548977e7,10463524,0,0,0,1,0,0,0,0,0,0,0,1,560,100,44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,-2.460180529160678e-4,0.0013437697460984028,0.3465597062064777
-692286284649e7,3594084,0,0,0,1,0,0,1,0,0,0,0,0,3750,75,62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.015945063097726687,3.26990962508375e-4,0.3216510036243244
-6.8861753379599995e+018,80119085,0,0,1,0,0,0,0,0,0,0,1,0,560,100,36,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,-0.01895139228806308,8.600091202385242e-4,0.5766187050064833
-685597651912e7,10463312,0,1,0,0,0,0,0,0,0,0,0,1,230,100,34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.01865934483940635,6.121777883248212e-4,0.42064828433059337
-677922675783e7,42125176,0,0,0,0,0,1,0,0,1,0,0,0,100,100,27,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0.004399353110691237,2.520829521779096e-4,0.42967276292614903
-6.7772172892400005e+018,80118829,0,0,0,0,1,0,0,0,0,0,1,0,8580,100,52,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,-8.198257934628076e-5,4.1899692661316395e-4,0.510662836251987
-673348402701e7,78133629,0,1,0,0,0,0,0,0,0,1,0,0,1280,100,32,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.016553500695141117,6.553966957770219e-4,0.5301113264805264
-671356529291e7,80118763,0,1,0,0,0,0,0,0,0,0,1,0,400,90,53,0.5714286,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,-0.005300773677224428,3.604379644015391e-4,0.46325044935597404
