dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_2,num_p,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
0,0,0,1,0,0,1,0,0,0,0,0,2800,90,35,1,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,3,2.1534949567100377,0.46555418676066207,0.439319957563543
0,0,0,1,0,0,1,0,0,0,0,0,3280,90,35,1,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,3,2.228595387565609,0.6553593894393114,0.4367960196324842
0,1,0,0,0,0,1,0,0,0,0,0,550,100,37,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1.1170779417358092,0.6561065067126123,0.47644990248773905
0,0,0,0,1,0,0,0,1,0,0,0,1530,100,30,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1.6258629108926916,0.4082623078190615,0.5593404926740938
1,0,0,0,0,0,0,0,0,1,0,0,450,100,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,3,1.9281080325000066,0.12706336251634548,0.548564064904091
1,0,0,0,0,0,0,0,1,0,0,0,1830,90,39,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,3,1.6718786693756988,0.23895903673071045,0.5298994330680927
0,0,1,0,0,0,1,0,0,0,0,0,910,90,29,1,0.14285715,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1.5833394706155732,0.49472454116747144,0.5686829948668946
0,0,0,1,0,0,0,0,0,1,0,0,1280,90,37,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1.2996198464759483,0.0773875498936043,0.4579822456681658
0,0,1,0,0,0,1,0,0,0,0,0,3290,100,37,1,0.2857143,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,3,2.447241322163298,0.5157088738099296,0.5185323113569964
0,0,1,0,0,0,1,0,0,0,0,0,4430,100,37,1,0.2857143,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,3,2.117843323653593,0.2812804150604963,0.5375746821215511
0,0,1,0,0,0,0,1,0,0,0,0,780,30,56,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,2.1088930386949576,0.10284611681605677,0.6416249845803923
0,0,1,0,0,0,1,0,0,0,0,0,500,100,56,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1.1184679135543207,0.18876195539937374,0.6024813516098724
0,0,1,0,0,0,1,0,0,0,0,0,770,100,56,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1.4609107219003408,0.23342120532282623,0.6197979391649984
0,0,1,0,0,0,0,1,0,0,0,0,4030,90,48,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,2.562678791968263,1.7019006118271243,0.6430445894972862
0,0,1,0,0,0,0,1,0,0,0,0,6280,90,48,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,2.1840098142114104,0.4199832444001953,0.6181896953123649
0,0,0,0,0,1,0,0,1,0,0,0,2750,95,62,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2.3892242354095985,0.6909186960435458,0.5318490933367965
0,0,0,0,0,1,0,0,1,0,0,0,4950,95,62,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,2.2742427195779533,0.5879299962379385,0.5404170681857685
1,0,0,0,0,0,0,0,0,0,1,0,1060,100,25,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1.3091241734268524,0.11222008457148161,0.5744273425287381
0,0,0,1,0,0,0,1,0,0,0,0,1640,100,44,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,3,1.7736422530439473,0.15848268993031167,0.762502603523648
0,0,0,1,0,0,0,1,0,0,0,0,1790,100,44,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,3,1.8168414349923032,0.1718436355061428,0.7544051552224972
0,0,1,0,0,0,0,0,1,0,0,0,1490,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2.098818272862008,0.49133448746172664,0.39222766124931835
0,0,1,0,0,0,0,0,1,0,0,0,910,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1.94275302495012,0.5624258470500294,0.38191207445190367
0,0,1,0,0,0,0,0,1,0,0,0,450,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1.7053418944413687,0.7981051666358296,0.39066663419294984
0,0,1,0,0,0,0,0,1,0,0,0,5040,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2.1607448394000937,1.0984219355737512,0.4061518764148273
0,0,1,0,0,0,0,0,1,0,0,0,690,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1.8248527475090306,0.5454419502256349,0.391952820192678
0,0,1,0,0,0,0,0,1,0,0,0,1920,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2.0541881122268637,0.7679776961160828,0.39631862415393426
0,0,1,0,0,0,1,0,0,0,0,0,2500,100,50,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,3,2.1095181044797533,0.3367333141977773,0.4695889047732982
0,0,1,0,0,0,0,0,0,0,1,0,430,100,24,1,0.2857143,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3,1.6734951231446897,0.19695286701621317,0.5865914362094734
0,0,0,0,1,0,0,0,0,0,1,0,200,100,29,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1.3003533048679556,1.4204007323416303,0.548983369257572
0,0,0,1,0,0,0,0,0,0,1,0,950,100,59,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1.6407465282203058,0.2830554516454332,0.4487247876943888
0,0,0,1,0,0,0,0,0,0,1,0,330,100,59,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1.236636004457112,0.32783235969655866,0.4770267554484748
0,0,0,1,0,0,0,0,0,1,0,0,1670,100,57,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1.956136556146362,0.28306608626824736,0.5486348672754067
0,0,0,0,1,0,1,0,0,0,0,0,460,70,39,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0.9947080822876545,0.14109241509626455,0.5034431443357923
0,1,0,0,0,0,0,0,0,0,1,0,750,100,50,1,0.71428573,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.1070801102396253,1.583009010048478,0.484559684431489
0,0,0,0,1,0,0,0,0,0,0,1,2500,100,53,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,3,2.86782838213594,2.214096239964548,0.37916286763853757
1,0,0,0,0,0,0,0,0,0,1,0,2000,90,45,1,0.14285715,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,4,1.7109596671449867,0.4676404632732169,0.5015362785733629
0,1,0,0,0,0,0,0,0,0,0,1,5500,100,53,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2.5497609358743314,0.7455578874189077,0.381233342202889
0,0,0,0,1,0,0,0,1,0,0,0,330,100,55,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1.596334771458202,0.4296364594646733,0.5663226524006869
0,0,0,1,0,0,0,0,0,1,0,0,1060,100,28,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0.9882861609397499,0.07737652226121627,0.46202721020681303
0,0,0,1,0,0,0,0,0,1,0,0,1000,100,28,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,3,1.119617181311655,0.08098940700594476,0.4649229035233952
0,0,1,0,0,0,0,0,1,0,0,0,2410,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,3,2.0910966365779564,0.7497033903292813,0.3908880978004739
0,0,1,0,0,0,0,0,1,0,0,0,1720,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,3,1.7717512716919421,0.8269685930930766,0.3902250520318433
0,0,1,0,0,0,0,0,1,0,0,0,1420,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,3,1.8261700606938938,0.4510931771544055,0.3928494654502131
0,0,1,0,0,0,0,0,1,0,0,0,2810,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,3,2.340958010987822,0.5234243439808777,0.41111451524281234
0,0,1,0,0,0,0,0,0,0,1,0,3440,100,39,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,2.414607072790944,1.0599574511057166,0.6165202140591114
0,0,1,0,0,0,0,0,0,0,1,0,2920,100,39,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,2.0008283224967065,1.0157966630219823,0.620465097651102
0,0,0,1,0,0,0,0,1,0,0,0,1460,100,43,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3,1.822559514683175,0.5023760131869557,0.4907209225437639
0,0,0,1,0,0,0,0,1,0,0,0,1710,100,43,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3,1.9544827960617042,0.46142941082417754,0.48466419285108975
0,0,0,1,0,0,1,0,0,0,0,0,2800,100,41,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2.221049813759334,0.9410746850949675,0.4506786989339139
0,0,0,0,0,1,1,0,0,0,0,0,8010,100,22,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1.4970892899380281,0.16496147214628976,0.4965258948619272
0,0,0,1,0,0,0,0,1,0,0,0,3910,95,43,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1.9005405648133278,0.7991658201151738,0.5074855690778513
0,0,0,0,0,1,0,1,0,0,0,0,820,100,46,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,15,1.7695903613326178,0.23953325782254087,0.6710368157378062
0,1,0,0,0,0,0,0,0,0,1,0,4100,90,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,3,2.9752457444975358,0.5166632730957907,0.5665359527037458
0,1,0,0,0,0,0,0,0,0,1,0,4200,90,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,3,2.700767578993029,0.35628778536060424,0.5581351375855895
0,0,0,0,0,1,0,0,0,1,0,0,5660,100,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1.43457311748597,0.7319972735013608,0.41273120944340186
0,0,0,0,0,1,0,0,0,1,0,0,3060,100,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,3,1.8554031139463871,0.5935757087724123,0.4142387962856578
0,0,0,0,0,1,0,0,0,1,0,0,2190,100,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,3,1.3295694219142125,0.2882523297530589,0.43247599782293705
0,0,0,1,0,0,0,0,0,0,1,0,530,100,48,1,0.71428573,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,2,1.4775081522427436,0.1578665072964842,0.5328130616715434
0,0,0,1,0,0,0,1,0,0,0,0,380,90,22,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1.2954956032650786,0.18324499495794597,0.7473277104129544
