NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_4,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-897006696037e7,3592101,0,1,0,0,0,0,1,0,0,0,0,0,2180,50,66,0.14285715,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,-0.0016888887672779941,0.002213535059554501,0.5556105613713747
-8.9454394518799995e+018,80117915,1,0,0,0,0,0,0,0,0,0,1,0,2590,100,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.015825801774898073,2.488526721694634e-4,0.5347583725354925
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,450,100,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0.002968334372763149,6.322945430130279e-4,0.5560706574867105
-881923817403e7,78134815,0,1,0,0,0,0,0,0,0,1,0,0,830,100,81,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.009968850226229729,3.0177649281873365e-4,0.5231585204223116
-8.7820323257999995e+018,10462438,0,0,0,1,0,0,0,0,0,0,0,1,2e3,100,39,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0.01932554603712742,8.288312757878736e-4,0.42236424675848877
-877932803427e7,80117948,0,1,0,0,0,0,0,0,0,0,1,0,1200,100,29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0.014167749749964693,3.460452940612939e-4,0.5592380689899138
-8.7271887025999995e+018,3595416.5,0,0,1,0,0,0,1,0,0,0,0,0,3860,100,37,0.2857143,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,-0.009725721843323916,9.968141042619233e-4,0.5918385257754148
-868450720985e7,3595825,0,0,0,1,0,0,1,0,0,0,0,0,1460,100,31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0.012669173018078435,6.54339214920066e-4,0.45684102346344546
-862202788211e7,42125177.5,0,0,0,0,0,1,0,0,1,0,0,0,3850,95,62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.006731345790682764,2.042143195634512e-4,0.5892768508129769
-8.5667613907599995e+018,80116972,1,0,0,0,0,0,0,0,0,0,1,0,1060,100,25,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0.012602451307649119,6.222297936239928e-4,0.5995008393224742
-8.5286097872399995e+018,42124562,1,0,0,0,0,0,0,0,1,0,0,0,250,100,25,0.42857143,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0.004327916271556479,3.992436192898677e-4,0.5938976983482886
-84594817772e8,3594441,0,1,0,0,0,0,1,0,0,0,0,0,2850,100,49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0.024111889409791743,0.0013489196713330869,0.5977133178426974
-844605529017e7,80117604,0,0,1,0,0,0,0,0,0,0,1,0,430,100,24,0.2857143,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.01845830493680194,0.0020320623626080567,0.6167114358482937
-844529810002e7,42123733,1,0,0,0,0,0,0,0,1,0,0,0,18300,100,51,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,-0.001180295437768789,4.6965554751122774e-4,0.6255885743639394
-843613528974e7,80117229.5,0,0,0,1,0,0,0,0,0,0,1,0,640,100,59,0.85714287,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,6.314695937014941e-4,9.002345361103963e-4,0.42742927682060916
-841446172675e7,5521205,1,0,0,0,0,0,0,1,0,0,0,0,3390,100,43,0.14285715,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.0033479198965825547,5.033522117204837e-4,0.6243834114287469
-839744396727e7,42124735,0,0,0,0,1,0,0,0,1,0,0,0,3e3,100,50,0.42857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0.00388993135469069,7.326206177606194e-4,0.606760616525447
-837534911153e7,3591950,0,0,0,0,1,0,1,0,0,0,0,0,460,70,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.01476485627491228,7.555544321548002e-4,0.5241401503623773
-834766279785e7,80117944,0,1,0,0,0,0,0,0,0,0,1,0,1710,100,25,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0.0035349716608785203,8.975207874938647e-4,0.5853909575177004
-83053742213e8,78132622,0,0,1,0,0,0,0,0,0,1,0,0,1070,100,33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,-0.0028559695303917135,4.822473395237384e-4,0.5408910300964301
-829299330497e7,3594442,0,1,0,0,0,0,1,0,0,0,0,0,580,100,47,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0.011511113018224004,7.176245979178982e-4,0.607211959706223
-826140802688e7,10462501,0,0,0,0,1,0,0,0,0,0,0,1,2500,100,53,0.14285715,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0.0065081443917430004,4.06749770470794e-4,0.6402435782710775
-824291165954e7,10463579,0,1,0,0,0,0,0,0,0,0,0,1,5500,100,53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.0016467511657410855,3.36084029052309e-4,0.6207863692717738
-823720720392e7,42125773,0,0,0,1,0,0,0,0,1,0,0,0,430,50,44,0.14285715,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0.015533502242990565,5.555726708819548e-4,0.45373164939473376
-823485362889e7,42126569,0,0,0,0,1,0,0,0,1,0,0,0,330,100,55,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0.0020258234357703867,8.110217510760859e-4,0.57068856889367
-822998974841e7,42123713.5,0,0,0,0,0,1,0,0,1,0,0,0,1425,95,45,0.71428573,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0.01973091062412097,4.492618862331138e-4,0.565340163438661
-8.2249801912399995e+018,42123758,1,0,0,0,0,0,0,0,1,0,0,0,840,100,53,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0.019623382108109946,9.608934205684489e-4,0.5590020402257518
-821801480267e7,78133137.5,0,0,0,1,0,0,0,0,0,1,0,0,1030,100,28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.018387891375363948,1.916139964154621e-4,0.4950209954933244
-820813963544e7,42125108.5,0,0,1,0,0,0,0,0,1,0,0,0,2090,100,45,0.2857143,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0.0017621579080525553,7.960255293502747e-4,0.6017034448971671
-820262048321e7,10462896,1,0,0,0,0,0,0,0,0,0,0,1,5780,100,49,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0060121425300606645,2.417373394806257e-4,0.596013356503003
-816135593727e7,42122499,1,0,0,0,0,0,0,0,1,0,0,0,1e3,100,71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0.015312958566247108,0.00147059477360558,0.5594154033722709
-807029717627e7,78134187,0,0,0,0,0,1,0,0,0,1,0,0,3636.6666666666665,100,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.004298537330361909,1.9718072325298786e-4,0.6006737075376716
-802124024141e7,78134291.5,0,0,1,0,0,0,0,0,0,1,0,0,2185,100,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,-0.006572192927205893,3.900041059589982e-4,0.5769797520794588
-798658895888e7,10463845,0,0,0,1,0,0,0,0,0,0,0,1,330,100,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,-0.0012147328763269956,2.85291630108223e-4,0.4984161732115475
-798001239887e7,3594123,0,0,0,0,1,0,1,0,0,0,0,0,1140,100,47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.007206161806057741,8.451997443047849e-4,0.547697488006821
-793390535543e7,42125564,1,0,0,0,0,0,0,0,1,0,0,0,1290,100,33,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.023983865709704556,2.8073323335571954e-4,0.6307422487919988
-790818633736e7,10462870,0,0,0,0,1,0,0,0,0,0,0,1,4570,100,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,-0.0011430484042693173,2.1712786920313732e-4,0.5985889099882185
-790025628279e7,78134462,0,1,0,0,0,0,0,0,0,1,0,0,680,100,28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0.020166763187361422,6.496699897737162e-4,0.6762352720843383
-78849903027e8,10463906,0,0,1,0,0,0,0,0,0,0,0,1,3190,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,-0.00930240195017757,5.551150472823197e-4,0.5777374845321666
-786008894827e7,42124526,0,1,0,0,0,0,0,0,1,0,0,0,2130,50,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0.023836751646953192,9.031188192411989e-4,0.5834113883608429
-784767247664e7,80117465,0,0,0,0,1,0,0,0,0,0,1,0,1200,100,54,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.01104201876417255,3.5804824280613156e-4,0.559959033806702
-7.7964532204400005e+018,5514185,1,0,0,0,0,0,0,1,0,0,0,0,8030,100,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,9.539425376993459e-4,2.2506006955358947e-4,0.6190964261599139
-779594033926e7,10463443,0,0,1,0,0,0,0,0,0,0,0,1,750,100,56,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,-0.013089659737970528,2.869446649165417e-4,0.5453703082890722
-779478748521e7,42125372.5,0,1,0,0,0,0,0,0,1,0,0,0,4565,90,44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.00908277454173042,0.0011675266263897095,0.5652791160170819
-779053927799e7,78133043,0,1,0,0,0,0,0,0,0,1,0,0,530,80,43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.013384275116244777,0.0010887742491300892,0.6026879408339855
-776243665858e7,80116934.5,0,0,0,0,1,0,0,0,0,0,1,0,1690,100,24,0.71428573,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0.01014223636857774,1.7129984496305366e-4,0.6080084651745653
-772120351754e7,80116727,0,0,0,0,1,0,0,0,0,0,1,0,280,100,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0.0014711160821013819,7.60190721277281e-4,0.5380620247205691
-766591779073e7,80117146,1,0,0,0,0,0,0,0,0,0,1,0,900,100,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.00671885844596154,0.0010701147957187594,0.5205665250538865
-762382285289e7,42125170,0,0,0,0,0,1,0,0,1,0,0,0,2e3,100,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.02704806173371015,5.14620307387564e-4,0.6467227236129327
-760758888563e7,78134211.5,0,0,0,0,0,1,0,0,0,1,0,0,860,80,47,0.5714286,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0.023694925569321686,4.910967960030162e-4,0.5798607199600372
-756564202483e7,3594294,0,0,0,0,1,0,1,0,0,0,0,0,2810,90,52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0.011075905711093707,0.0018495997967199881,0.56426107425741
-753173434328e7,80118794,0,0,1,0,0,0,0,0,0,0,1,0,580,100,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,-0.002738927367123999,4.7183284073743973e-4,0.5351258311473105
-747377834851e7,80117729,1,0,0,0,0,0,0,0,0,0,1,0,330,90,47,0.14285715,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-0.009409194753328404,3.8208368292786933e-4,0.5181577644097756
-746889877976e7,10463417.333333334,0,1,0,0,0,0,0,0,0,0,0,1,1176.6666666666667,100,28,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0.006717356852920288,7.295332619786686e-4,0.6638289253223791
-745138706267e7,3594268,0,0,0,0,0,1,1,0,0,0,0,0,980,100,60,0.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0.013866740076167115,8.848142401004623e-4,0.5805617255298308
-745002269265e7,80116992,1,0,0,0,0,0,0,0,0,0,1,0,1830,100,18,0.85714287,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0.009554086871261564,1.5895718888983242e-4,0.5653627860487831
-739863003457e7,78134289.5,0,0,1,0,0,0,0,0,0,1,0,0,1110,70,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,-0.0024949275330230017,2.4605055298583837e-4,0.5815841548229875
-733763515741e7,78132932,0,0,0,0,0,1,0,0,0,1,0,0,4200,100,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-0.009476954493148207,3.4783639331007436e-4,0.5759991708835611
-732666810301e7,10463215,0,0,0,1,0,0,0,0,0,0,0,1,1830,100,63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.00581620230343746,1.4531685755002908e-4,0.43997756457744874
-73027496579e8,3594117,0,0,0,0,1,0,1,0,0,0,0,0,1620,100,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.010353275117733263,0.0010332646630685218,0.6085333770160922
-724465549882e7,3591768,0,0,0,0,0,1,1,0,0,0,0,0,840,50,40,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0.014508856963135025,0.0015547637612098927,0.5495412293442614
-723437256517e7,78134771,0,0,0,0,1,0,0,0,0,1,0,0,1200,100,50,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0.021111686533937704,1.2881435975747e-4,0.6050864189533842
-722620284983e7,78134482,0,0,1,0,0,0,0,0,0,1,0,0,200,90,40,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,-0.004834691970470303,6.107789201292475e-4,0.607926894515653
-722093697406e7,78136376,0,0,0,1,0,0,0,0,0,1,0,0,2450,70,36,0.71428573,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0.015154900610788977,1.5510318353739608e-4,0.441007915785793
-721347494352e7,3595367,0,1,0,0,0,0,1,0,0,0,0,0,1610,100,20,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0.006683601711396817,8.350250523847161e-4,0.6417923541432672
-718647252784e7,80117239,0,0,0,1,0,0,0,0,0,0,1,0,130,100,55,0.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0.004813309818455395,6.76343899199308e-4,0.47921689501670595
-718106837834e7,78134859,0,1,0,0,0,0,0,0,0,1,0,0,530,50,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0.020420729810610584,0.0010378859087960695,0.6317706141315558
-715770002246e7,10464055,0,0,0,0,1,0,0,0,0,0,0,1,450,100,39,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,-0.007936662811666403,0.001113866924698061,0.6381635178442023
-711542336465e7,80117116,0,0,0,0,0,1,0,0,0,0,1,0,1300,90,45,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0.017765153507455153,0.0013407041965831981,0.5534090142086823
-709545826082e7,5520195,1,0,0,0,0,0,0,1,0,0,0,0,1030,100,36,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.012041256694053107,4.5845545995366454e-4,0.5958967047564666
-7.0437432514800005e+018,42124540,1,0,0,0,0,0,0,0,1,0,0,0,1260,100,47,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0.02101830954985191,6.363617421391275e-4,0.5519762593344721
-702996763928e7,80117722,1,0,0,0,0,0,0,0,0,0,1,0,1550,80,43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.020121882425015305,5.372431287320647e-4,0.5047113067314414
-701582678887e7,3594466,0,0,0,1,0,0,1,0,0,0,0,0,290,100,38,0.2857143,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,-0.006704871352124879,0.0013249317535371232,0.47505062310937063
-697634592761e7,80116938,0,0,0,0,1,0,0,0,0,0,1,0,1250,100,37,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.014675654289265944,3.836734647520727e-4,0.5638980371509427
